Iteration,rel. Discrepancy,Norm
162,0.930544,0.0433841
163,0.930487,0.043554
164,0.930442,0.0436899
165,0.930387,0.0438561
166,0.930361,0.0439367
167,0.930292,0.0441463
168,0.930259,0.0442486
169,0.930206,0.0444101
170,0.93015,0.0445842
171,0.930065,0.0448507
172,0.930001,0.045054
173,0.929957,0.0451946
174,0.929912,0.0453393
175,0.929831,0.0455976
176,0.929776,0.0457757
177,0.929738,0.0458996
178,0.929698,0.0460317
179,0.929625,0.046274
180,0.929596,0.0463681
181,0.929545,0.0465402
182,0.929482,0.0467508
183,0.929451,0.0468569
184,0.929387,0.0470739
185,0.929332,0.0472633
186,0.929254,0.0475314
187,0.929212,0.0476781
188,0.929174,0.047811
189,0.929117,0.0480101
190,0.929076,0.0481572
191,0.929025,0.0483369
192,0.928958,0.0485768
193,0.928924,0.0486991
194,0.928864,0.0489167
195,0.928806,0.0491314
196,0.928747,0.0493483
197,0.928721,0.0494452
198,0.928674,0.0496184
199,0.928626,0.049798
200,0.928573,0.0499941
201,0.928541,0.0501156
202,0.928503,0.0502578
203,0.928452,0.0504528
204,0.928403,0.0506389
205,0.928368,0.0507756
206,0.92832,0.050961
207,0.928275,0.0511344
208,0.928224,0.0513367
209,0.928142,0.0516586
210,0.928068,0.0519535
211,0.928009,0.0521896
212,0.927975,0.0523271
213,0.927925,0.0525302
214,0.927868,0.0527627
215,0.927822,0.0529501
216,0.927773,0.0531537
217,0.92772,0.0533736
218,0.927675,0.0535611
219,0.927638,0.053717
220,0.927592,0.0539085
221,0.927564,0.0540298
222,0.927523,0.0542019
223,0.92745,0.0545182
224,0.927403,0.054719
225,0.927367,0.0548748
226,0.927346,0.0549683
227,0.927277,0.0552685
228,0.927227,0.0554918
229,0.927212,0.0555577
230,0.927168,0.0557505
231,0.927144,0.0558586
232,0.927107,0.0560248
233,0.927061,0.0562336
234,0.927016,0.0564396
235,0.92696,0.056692
236,0.92694,0.0567866
237,0.926901,0.0569655
238,0.926861,0.0571529
239,0.92683,0.057296
240,0.926779,0.0575338
241,0.926733,0.0577518
242,0.926698,0.0579142
243,0.926665,0.0580721
244,0.926623,0.0582724
245,0.926592,0.0584226
246,0.926573,0.058514
247,0.926529,0.0587258
248,0.926473,0.0589934
249,0.926438,0.0591671
250,0.92641,0.0593031
251,0.926368,0.0595083
252,0.926325,0.0597216
253,0.926274,0.0599726
254,0.926251,0.0600862
255,0.92622,0.0602412
256,0.926189,0.0603965
257,0.926143,0.0606287
258,0.926084,0.0609272
259,0.926027,0.0612183
260,0.926006,0.0613289
261,0.925962,0.0615512
262,0.925937,0.0616844
263,0.925908,0.0618308
264,0.925856,0.0621032
265,0.925817,0.0623068
266,0.925786,0.0624703
267,0.92575,0.0626611
268,0.925701,0.062922
269,0.925655,0.0631698
270,0.925626,0.0633258
271,0.925604,0.0634425
272,0.925558,0.0636878
273,0.925533,0.0638284
274,0.9255,0.0640052
275,0.92546,0.0642264
276,0.925421,0.0644381
277,0.925383,0.0646528
278,0.925364,0.064759
279,0.925327,0.0649637
280,0.925307,0.0650723
281,0.925255,0.0653671
282,0.925209,0.0656231
283,0.925175,0.0658134
284,0.925155,0.0659302
285,0.925121,0.0661222
286,0.925082,0.0663504
287,0.92506,0.0664769
288,0.92503,0.0666508
289,0.924995,0.0668486
290,0.924969,0.0670029
291,0.924918,0.0673012
292,0.924878,0.0675338
293,0.924839,0.0677663
294,0.924811,0.0679307
295,0.924781,0.0681117
296,0.92474,0.0683556
297,0.924723,0.0684565
298,0.92469,0.0686565
299,0.924656,0.068858
300,0.92462,0.0690812
301,0.924596,0.0692235
302,0.924551,0.0694974
303,0.924525,0.0696597
304,0.924509,0.0697548
305,0.924475,0.069962
306,0.924442,0.0701693
307,0.924411,0.0703613
308,0.924393,0.0704728
309,0.924355,0.0707053
310,0.924323,0.0709081
311,0.924305,0.0710193
312,0.924273,0.0712242
313,0.924249,0.0713722
314,0.92422,0.0715562
315,0.924194,0.0717219
316,0.924162,0.0719319
317,0.924125,0.0721667
318,0.924106,0.0722887
319,0.924085,0.0724214
320,0.924052,0.0726406
321,0.924037,0.0727379
322,0.924004,0.0729501
323,0.923968,0.0731898
324,0.923952,0.073295
325,0.923919,0.0735128
326,0.923878,0.0737796
327,0.92385,0.0739703
328,0.923827,0.074119
329,0.923804,0.0742729
330,0.923771,0.0744987
331,0.923735,0.0747388
332,0.923719,0.0748508
333,0.92368,0.0751129
334,0.923657,0.0752678
335,0.923633,0.0754315
336,0.923601,0.0756519
337,0.923588,0.0757449
338,0.923544,0.0760477
339,0.923511,0.0762772
340,0.923486,0.0764512
341,0.92345,0.0767039
342,0.923434,0.0768153
343,0.923399,0.0770582
344,0.923374,0.077235
345,0.923352,0.0773959
346,0.923319,0.077631
347,0.923289,0.0778448
348,0.923261,0.078042
349,0.923225,0.0782994
350,0.923175,0.0786613
351,0.923162,0.0787552
352,0.923114,0.0791046
353,0.923077,0.0793749
354,0.923044,0.0796123
355,0.923024,0.0797638
356,0.922986,0.0800444
357,0.922938,0.0803973
358,0.92291,0.0806066
359,0.922876,0.0808578
360,0.922861,0.0809706
361,0.922822,0.0812665
362,0.922784,0.081551
363,0.922756,0.0817569
364,0.92271,0.0821064
365,0.922688,0.0822778
366,0.922664,0.0824618
367,0.922628,0.0827349
368,0.9226,0.0829494
369,0.922562,0.0832376
370,0.922518,0.0835798
371,0.922495,0.083756
372,0.922455,0.0840704
373,0.92241,0.0844204
374,0.922389,0.0845855
375,0.922349,0.0848938
376,0.922309,0.0852118
377,0.922265,0.0855559
378,0.922246,0.0857134
379,0.922219,0.0859246
380,0.922178,0.0862547
381,0.922162,0.0863816
382,0.922116,0.0867542
383,0.922072,0.0871077
384,0.922047,0.0873066
385,0.922013,0.0875882
386,0.921973,0.0879079
387,0.92194,0.0881832
388,0.921916,0.088376
389,0.921891,0.0885828
390,0.921851,0.0889091
391,0.92182,0.0891664
392,0.921786,0.0894472
393,0.921737,0.0898521
394,0.92169,0.0902519
395,0.921667,0.0904385
396,0.921631,0.0907425
397,0.921606,0.0909586
398,0.921578,0.0911958
399,0.921519,0.091692
400,0.92149,0.0919408
401,0.921467,0.0921384
402,0.921428,0.0924681
403,0.921403,0.0926879
404,0.921381,0.0928779
405,0.921334,0.0932759
406,0.921304,0.0935403
407,0.921268,0.0938483
408,0.92125,0.0940068
409,0.921223,0.0942474
410,0.921187,0.0945635
411,0.921158,0.094815
412,0.921129,0.095068
413,0.921084,0.0954642
414,0.921061,0.0956719
415,0.921029,0.095954
416,0.92099,0.0962995
417,0.920961,0.0965543
418,0.920943,0.096711
419,0.920912,0.0969872
420,0.920876,0.0973131
421,0.920843,0.0976122
422,0.92082,0.0978134
423,0.920796,0.098038
424,0.920765,0.098319
425,0.920748,0.0984646
426,0.920707,0.0988442
427,0.920693,0.0989653
428,0.920649,0.0993701
429,0.92062,0.0996299
430,0.920592,0.0998915
431,0.920563,0.100155
432,0.920541,0.10036
433,0.920506,0.100682
434,0.920471,0.101002
435,0.920446,0.101234
436,0.920413,0.101544
437,0.920378,0.10187
438,0.920355,0.102082
439,0.920311,0.102493
440,0.920277,0.102812
441,0.920256,0.103016
442,0.92022,0.103355
443,0.920178,0.103752
444,0.920133,0.104178
445,0.920094,0.104548
446,0.920079,0.104689
447,0.920046,0.105005
448,0.920025,0.105205
449,0.919999,0.105454
450,0.919959,0.105841
451,0.919941,0.106008
452,0.919908,0.106332
453,0.919861,0.10678
454,0.919842,0.106965
455,0.919813,0.107254
456,0.91978,0.107571
457,0.919743,0.107927
458,0.919721,0.108145
459,0.919697,0.108384
460,0.919668,0.108665
461,0.919639,0.108949
462,0.919597,0.10936
463,0.919561,0.109717
464,0.919541,0.109916
465,0.919507,0.110254
466,0.919463,0.110696
467,0.91942,0.11112
468,0.91939,0.111418
469,0.919362,0.1117
470,0.919323,0.112092
471,0.919304,0.11229
472,0.919266,0.112668
473,0.919233,0.113011
474,0.91922,0.113141
475,0.919172,0.113621
476,0.919141,0.113941
477,0.919125,0.114105
478,0.919094,0.114418
479,0.919064,0.11473
480,0.919027,0.115103
481,0.91899,0.115487
482,0.918971,0.115676
483,0.918941,0.115989
484,0.918918,0.116226
485,0.918898,0.11643
486,0.918857,0.116858
487,0.91884,0.117027
488,0.918796,0.117491
489,0.91877,0.117761
490,0.918713,0.118354
491,0.918695,0.118542
492,0.918655,0.118956
493,0.918623,0.119297
494,0.918601,0.119527
495,0.918566,0.11989
496,0.918527,0.120304
497,0.918501,0.120584
498,0.918464,0.120973
499,0.918421,0.121433
500,0.918406,0.121594
501,0.918359,0.122089
502,0.918322,0.122482
503,0.918287,0.122862
504,0.918257,0.123174
505,0.918235,0.123414
506,0.918197,0.123823
507,0.918164,0.124182
508,0.918125,0.124599
509,0.918077,0.125116
510,0.918052,0.125385
511,0.91802,0.125734
512,0.917983,0.126132
513,0.917942,0.126577
514,0.917919,0.126828
515,0.917873,0.12733
516,0.917837,0.127729
517,0.917783,0.128315
518,0.917762,0.128549
519,0.917733,0.128861
520,0.917706,0.12916
521,0.917661,0.129658
522,0.917613,0.130188
523,0.917585,0.130494
524,0.917529,0.131118
525,0.917492,0.13153
526,0.917439,0.132119
527,0.917395,0.13261
528,0.917375,0.132843
529,0.917339,0.13324
530,0.917312,0.13354
531,0.91728,0.133902
532,0.917231,0.134456
533,0.917205,0.134746
534,0.917158,0.135273
535,0.917114,0.135771
536,0.917079,0.136164
537,0.91706,0.136382
538,0.917012,0.136924
539,0.916971,0.137403
540,0.916935,0.137803
541,0.916907,0.138134
542,0.916857,0.138702
543,0.916832,0.138993
544,0.916791,0.139461
545,0.916756,0.139865
546,0.916728,0.140184
547,0.916693,0.140598
548,0.916637,0.141242
549,0.916601,0.141656
550,0.916564,0.142084
551,0.916539,0.142382
552,0.916504,0.142789
553,0.916465,0.143239
554,0.916434,0.143596
555,0.91639,0.144117
556,0.916356,0.144517
557,0.916317,0.144969
558,0.916255,0.145698
559,0.916213,0.146188
560,0.916186,0.14651
561,0.916138,0.147081
562,0.916094,0.147595
563,0.916054,0.148072
564,0.916036,0.148286
565,0.915995,0.148769
566,0.915947,0.149336
567,0.915911,0.149761
568,0.915841,0.150603
569,0.915806,0.151015
570,0.91577,0.151453
571,0.915703,0.152246
572,0.915669,0.152661
573,0.915609,0.153381
574,0.91557,0.153849
575,0.915531,0.154326
576,0.915484,0.154891
577,0.91545,0.155307
578,0.915409,0.155808
579,0.91538,0.15616
580,0.915329,0.156784
581,0.915275,0.157445
582,0.915207,0.158276
583,0.91517,0.158721
584,0.915122,0.15932
585,0.915056,0.16013
586,0.915021,0.160555
587,0.914994,0.160884
588,0.914943,0.161522
589,0.914909,0.161933
590,0.914878,0.162313
591,0.914828,0.162934
592,0.914808,0.163179
593,0.914772,0.163633
594,0.914721,0.164263
595,0.914661,0.165005
596,0.914608,0.165662
597,0.914568,0.166167
598,0.914526,0.166687
599,0.91446,0.167507
600,0.914431,0.167875
601,0.914362,0.168739
602,0.91433,0.169134
603,0.914265,0.16996
604,0.914191,0.170883
605,0.914137,0.171561
606,0.91411,0.171903
607,0.914053,0.172622
608,0.913998,0.173317
609,0.913962,0.173772
610,0.913922,0.174288
611,0.913867,0.174984
612,0.913825,0.175515
613,0.913767,0.176257
614,0.913705,0.177047
615,0.913655,0.177683
616,0.913608,0.178277
617,0.913561,0.178887
618,0.913496,0.179719
619,0.913423,0.180652
620,0.913383,0.181172
621,0.913321,0.181969
622,0.913277,0.182534
623,0.913233,0.183097
624,0.913177,0.183823
625,0.913136,0.184359
626,0.913071,0.185197
627,0.913,0.186123
628,0.912918,0.187184
629,0.912874,0.187758
630,0.912832,0.18831
631,0.912777,0.189028
632,0.912729,0.189654
633,0.912676,0.190344
634,0.912607,0.191245
635,0.912554,0.191942
636,0.912493,0.192739
637,0.91241,0.19383
638,0.912379,0.194227
639,0.912325,0.194948
640,0.912237,0.196106
641,0.912147,0.197288
642,0.912096,0.197961
643,0.91206,0.198441
644,0.911986,0.199416
645,0.911933,0.200123
646,0.911865,0.201021
647,0.911799,0.201895
648,0.911747,0.202589
649,0.911679,0.203489
650,0.91161,0.204415
651,0.911505,0.20581
652,0.91146,0.206406
653,0.911419,0.206955
654,0.911327,0.208194
655,0.911291,0.208674
656,0.911222,0.209587
657,0.91116,0.210422
658,0.911111,0.211079
659,0.911046,0.211951
660,0.910952,0.213222
661,0.910891,0.214042
662,0.910839,0.214741
663,0.91074,0.216069
664,0.910688,0.21678
665,0.910619,0.217708
666,0.910559,0.218521
667,0.910438,0.220152
668,0.910399,0.220687
669,0.910306,0.221949
670,0.910248,0.222736
671,0.910187,0.223566
672,0.910097,0.224784
673,0.909956,0.226706
674,0.909889,0.227617
675,0.909849,0.228164
