Iteration,rel. Discrepancy,rel. Norm,rel. Error
66,0.202196,0.71187,0.335485
67,0.195368,0.712507,0.335485
68,0.209183,0.712253,0.335661
69,0.211249,0.712899,0.335788
70,0.240575,0.713128,0.336008
71,0.224338,0.714353,0.336004
72,0.208768,0.714266,0.336059
73,0.205106,0.714319,0.336116
74,0.263712,0.714119,0.336386
75,0.248001,0.715673,0.336384
76,0.233129,0.715662,0.336381
77,0.220968,0.715656,0.336378
78,0.210819,0.715635,0.336378
79,0.205131,0.71563,0.336381
80,0.199589,0.715627,0.336397
81,0.19683,0.715647,0.336419
82,0.194068,0.71571,0.336422
83,0.198121,0.715653,0.336504
84,0.196223,0.715903,0.336502
85,0.195648,0.715856,0.336525
86,0.197578,0.715901,0.336557
87,0.210424,0.715915,0.336659
88,0.205452,0.716368,0.336657
89,0.200857,0.716329,0.336672
90,0.200476,0.71635,0.336692
91,0.22148,0.71628,0.33681
92,0.217851,0.716889,0.336809
93,0.212259,0.716877,0.336807
94,0.208482,0.716867,0.336806
95,0.206657,0.716862,0.336807
96,0.206218,0.716875,0.336807
97,0.206322,0.716885,0.336807
98,0.206742,0.716914,0.336805
99,0.208382,0.716894,0.336814
100,0.20829,0.71696,0.336813
101,0.208697,0.716959,0.336813
102,0.210144,0.716958,0.336811
103,0.211779,0.716953,0.33681
104,0.213716,0.716949,0.336809
105,0.217059,0.716947,0.336809
106,0.217723,0.716967,0.336808
107,0.223154,0.716954,0.336822
108,0.21865,0.717042,0.336821
109,0.212293,0.717041,0.336819
110,0.207282,0.717039,0.336817
111,0.203873,0.717033,0.336815
112,0.20206,0.71703,0.336815
113,0.202541,0.71703,0.336819
114,0.199503,0.71707,0.336819
115,0.205152,0.717041,0.33685
116,0.203466,0.717195,0.33685
117,0.200127,0.717185,0.33685
118,0.198988,0.717183,0.33685
119,0.200309,0.717179,0.336856
120,0.199954,0.717228,0.336856
121,0.202994,0.717202,0.336864
122,0.206217,0.717239,0.336877
123,0.213747,0.717269,0.336912
124,0.212695,0.717466,0.336911
125,0.212439,0.717446,0.336918
126,0.214316,0.717452,0.336924
127,0.22062,0.717451,0.336942
128,0.217413,0.717569,0.336941
129,0.215704,0.717562,0.33694
130,0.214462,0.717561,0.336938
131,0.214168,0.717557,0.336939
132,0.207543,0.717573,0.336937
133,0.207641,0.717558,0.336942
134,0.208554,0.717569,0.336952
135,0.222549,0.717565,0.337003
136,0.213804,0.717877,0.337002
137,0.204572,0.717858,0.337006
138,0.200069,0.717859,0.33701
139,0.199949,0.717854,0.337025
140,0.196183,0.717916,0.337028
141,0.20589,0.71787,0.337069
142,0.202865,0.718112,0.337069
143,0.196791,0.718096,0.337073
144,0.194044,0.718097,0.337078
145,0.194331,0.718093,0.33709
146,0.194078,0.718129,0.337099
147,0.194518,0.718157,0.33711
148,0.193037,0.718208,0.337119
149,0.208547,0.718162,0.337173
150,0.204183,0.718501,0.337173
151,0.196659,0.718483,0.33718
152,0.193465,0.718484,0.337187
153,0.194007,0.718477,0.337205
154,0.195523,0.718516,0.337222
155,0.192448,0.718597,0.337226
156,0.206357,0.718533,0.337275
157,0.20381,0.718839,0.337275
158,0.196998,0.71883,0.337277
159,0.193597,0.718826,0.33728
160,0.191967,0.718822,0.337288
161,0.192504,0.718822,0.337302
162,0.194907,0.718843,0.33732
163,0.191639,0.718935,0.337321
164,0.198273,0.718889,0.337351
165,0.209401,0.718982,0.337398
166,0.200732,0.719235,0.337404
167,0.23239,0.71912,0.337493
168,0.229423,0.719638,0.337492
169,0.220386,0.719637,0.337492
170,0.209597,0.71963,0.337493
171,0.202753,0.719623,0.337496
172,0.19872,0.719616,0.337502
173,0.197158,0.719614,0.337513
174,0.198908,0.719614,0.337537
175,0.205373,0.719643,0.337571
176,0.200108,0.719799,0.337571
177,0.212318,0.719728,0.337617
178,0.223984,0.719881,0.337671
179,0.212207,0.720163,0.337671
180,0.237144,0.720049,0.337751
181,0.225709,0.720432,0.337772
182,0.319326,0.720225,0.337958
