Iteration,rel. Discrepancy,Norm
225,0.940975,0.112305
226,0.940612,0.114225
227,0.940405,0.115324
228,0.940184,0.1165
229,0.939863,0.118209
230,0.939426,0.120546
231,0.939139,0.122091
232,0.938912,0.123308
233,0.938552,0.125255
234,0.938234,0.126973
235,0.938022,0.128125
236,0.937794,0.129363
237,0.937596,0.130439
238,0.937244,0.132363
239,0.936848,0.134525
240,0.936333,0.137353
241,0.9361,0.13863
