Iteration,rel. Discrepancy,Norm
532,0.984642,0.019401
533,0.984641,0.0194531
534,0.98464,0.0195079
535,0.984639,0.0195384
536,0.984638,0.0195852
537,0.984637,0.019642
538,0.984637,0.0196674
539,0.984636,0.0197134
540,0.984635,0.0197479
541,0.984635,0.0197778
542,0.984634,0.0198283
543,0.984633,0.0198728
544,0.984633,0.0199065
545,0.984631,0.0199688
546,0.98463,0.0200376
547,0.984629,0.0200757
548,0.984629,0.0201149
549,0.984628,0.0201519
550,0.984627,0.0201928
551,0.984626,0.0202336
552,0.984626,0.020282
553,0.984625,0.0203139
554,0.984624,0.0203636
555,0.984623,0.0204306
556,0.984622,0.0204682
557,0.984622,0.0204897
558,0.984621,0.0205373
559,0.98462,0.0205869
560,0.984619,0.0206285
561,0.984619,0.0206561
562,0.984618,0.0207
563,0.984617,0.0207383
564,0.984617,0.020778
565,0.984615,0.0208429
566,0.984615,0.0208711
567,0.984614,0.0209195
568,0.984613,0.0209602
569,0.984612,0.0210142
570,0.984611,0.0210617
571,0.984611,0.0210992
572,0.98461,0.0211537
573,0.984609,0.0211991
574,0.984608,0.021238
575,0.984607,0.02129
576,0.984606,0.0213406
577,0.984606,0.0213748
578,0.984605,0.0214454
579,0.984604,0.0214807
580,0.984603,0.0215121
581,0.984602,0.0215619
582,0.984601,0.0216355
583,0.9846,0.0217161
584,0.984599,0.0217464
585,0.984598,0.021793
586,0.984598,0.0218285
587,0.984597,0.0218731
588,0.984596,0.021938
589,0.984595,0.0219812
590,0.984594,0.0220501
591,0.984593,0.0221064
592,0.984592,0.0221506
593,0.984592,0.0221828
594,0.984591,0.022239
595,0.98459,0.0223055
596,0.984589,0.0223503
597,0.984588,0.0224134
598,0.984587,0.0224579
599,0.984586,0.0225045
600,0.984585,0.0225407
601,0.984584,0.0226041
602,0.984584,0.0226351
603,0.984583,0.0226875
604,0.984582,0.0227462
605,0.984581,0.0228085
606,0.98458,0.0228495
607,0.984579,0.0229154
608,0.984578,0.0229994
609,0.984577,0.0230369
610,0.984575,0.0231504
611,0.984574,0.0232226
612,0.984573,0.0232765
613,0.984573,0.0233086
614,0.984572,0.0233661
615,0.984571,0.0233985
616,0.98457,0.0234638
617,0.984569,0.0235325
618,0.984568,0.0235918
619,0.984568,0.0236282
620,0.984567,0.0236833
621,0.984566,0.0237275
622,0.984565,0.0237702
623,0.984564,0.0238477
624,0.984563,0.0239256
625,0.984562,0.023991
626,0.984561,0.0240226
627,0.98456,0.0240987
628,0.984559,0.0241538
629,0.984558,0.0241997
630,0.984557,0.0242864
631,0.984556,0.0243273
632,0.984555,0.0243892
633,0.984554,0.0244485
634,0.984553,0.0245052
635,0.984553,0.0245389
636,0.984552,0.0246068
637,0.984551,0.0246742
638,0.984549,0.0247628
639,0.984549,0.024795
640,0.984548,0.024848
641,0.984547,0.0249056
642,0.984547,0.0249405
643,0.984545,0.0250083
644,0.984545,0.0250635
645,0.984544,0.0251235
646,0.984542,0.0251983
647,0.984541,0.0252619
648,0.984541,0.0253174
649,0.98454,0.0253548
650,0.984538,0.0254494
651,0.984538,0.0254944
652,0.984537,0.0255512
653,0.984535,0.0256478
654,0.984534,0.0257529
655,0.984533,0.0257907
656,0.984532,0.0258855
657,0.984531,0.0259494
658,0.98453,0.0260073
659,0.984528,0.0261014
660,0.984527,0.0261547
661,0.984527,0.0261955
662,0.984526,0.0262434
663,0.984525,0.0263064
664,0.984524,0.0263595
665,0.984522,0.026489
666,0.984521,0.0265724
667,0.984519,0.0266686
668,0.984519,0.0267311
669,0.984518,0.026789
670,0.984516,0.0268682
671,0.984516,0.0269093
672,0.984514,0.026999
673,0.984514,0.0270495
674,0.984513,0.0270979
675,0.984511,0.0272001
676,0.98451,0.0272808
677,0.984509,0.0273392
678,0.984508,0.0274394
679,0.984507,0.0275184
680,0.984505,0.0276079
681,0.984505,0.0276568
682,0.984504,0.0277135
683,0.984503,0.0277776
684,0.984502,0.0278355
685,0.9845,0.0279469
686,0.984499,0.0280404
687,0.984498,0.0281095
688,0.984497,0.0281775
689,0.984496,0.0282594
690,0.984495,0.0283108
691,0.984494,0.0283821
692,0.984492,0.0284799
693,0.984492,0.0285205
694,0.98449,0.0286067
695,0.984489,0.0286822
696,0.984488,0.0287774
697,0.984487,0.0288496
698,0.984486,0.0289262
699,0.984484,0.0290541
700,0.984483,0.0291287
701,0.984482,0.0291839
702,0.98448,0.0293078
703,0.984479,0.0293711
704,0.984478,0.0294456
705,0.984477,0.0295106
706,0.984476,0.029565
707,0.984475,0.0296669
708,0.984473,0.0297727
709,0.984473,0.0298297
710,0.984471,0.0299037
711,0.98447,0.0299956
712,0.984469,0.0300552
713,0.984468,0.0301592
714,0.984467,0.0302421
715,0.984465,0.0303545
716,0.984464,0.0304079
717,0.984463,0.0304702
718,0.984462,0.0305683
719,0.984461,0.0306528
720,0.98446,0.0307185
721,0.984458,0.0308336
722,0.984457,0.0308883
723,0.984456,0.0309833
724,0.984455,0.031064
725,0.984454,0.0311171
726,0.984453,0.0311996
727,0.984451,0.0313242
728,0.984449,0.0314372
729,0.984448,0.0315099
730,0.984447,0.0316072
731,0.984445,0.0317174
732,0.984445,0.0317624
733,0.984443,0.0318997
734,0.984441,0.0320255
735,0.98444,0.0320859
736,0.984439,0.0321986
737,0.984438,0.0322628
738,0.984437,0.0323398
739,0.984435,0.0324513
740,0.984434,0.0325423
741,0.984433,0.0326175
742,0.984431,0.032705
743,0.98443,0.0328175
744,0.984428,0.0329209
745,0.984427,0.0329947
746,0.984425,0.0331478
747,0.984423,0.0332777
748,0.984422,0.0333504
749,0.984421,0.0334278
750,0.98442,0.0335375
751,0.984419,0.0335975
752,0.984417,0.0336928
753,0.984416,0.0337894
754,0.984415,0.0338567
755,0.984413,0.0339783
756,0.984412,0.0340943
757,0.98441,0.0342214
758,0.984409,0.0342745
759,0.984408,0.0344035
760,0.984406,0.0345271
761,0.984405,0.0346013
762,0.984404,0.0346835
763,0.984402,0.03482
764,0.984401,0.0348842
765,0.984399,0.0350421
766,0.984398,0.0350984
767,0.984396,0.0352321
768,0.984394,0.0354023
769,0.984392,0.0355121
770,0.98439,0.0356619
771,0.984389,0.035718
772,0.984387,0.0358786
773,0.984386,0.0359445
774,0.984384,0.0361031
775,0.984382,0.0362763
776,0.984381,0.0363747
777,0.984379,0.0364607
778,0.984378,0.0365927
779,0.984376,0.0367209
780,0.984375,0.0367946
781,0.984373,0.0369108
782,0.984372,0.0370311
783,0.984371,0.0371056
784,0.984369,0.0372279
785,0.984368,0.0373395
786,0.984366,0.037457
787,0.984364,0.0375993
788,0.984362,0.0377617
789,0.98436,0.0379306
790,0.984359,0.0380092
791,0.984357,0.0381243
792,0.984355,0.0382556
793,0.984354,0.0383447
794,0.984352,0.0385055
795,0.98435,0.0386323
796,0.984349,0.038754
797,0.984348,0.0388321
798,0.984346,0.038939
799,0.984345,0.0390248
800,0.984343,0.0391627
801,0.98434,0.039364
802,0.984339,0.0395067
803,0.984337,0.0395922
804,0.984335,0.0397598
805,0.984334,0.0398225
806,0.984332,0.0399819
807,0.98433,0.0401387
808,0.984328,0.0403224
809,0.984326,0.0404965
810,0.984325,0.0405575
811,0.984323,0.0407183
812,0.984321,0.0408611
813,0.984319,0.0410177
814,0.984315,0.041325
815,0.984313,0.0414453
816,0.984311,0.0415928
817,0.984309,0.0418164
818,0.984307,0.0419013
819,0.984306,0.0420385
820,0.984304,0.0421917
821,0.984301,0.0423801
822,0.9843,0.0424758
823,0.984298,0.0426116
824,0.984295,0.0428254
825,0.984294,0.0429324
826,0.984292,0.0431007
827,0.98429,0.0432654
828,0.984288,0.0433773
829,0.984287,0.0434869
830,0.984284,0.0437073
831,0.984283,0.0438041
832,0.984281,0.0439064
833,0.984279,0.0441305
834,0.984277,0.0442419
835,0.984274,0.0444588
836,0.984273,0.0445945
837,0.98427,0.0447709
838,0.984269,0.0448668
839,0.984267,0.0450332
840,0.984264,0.0452272
841,0.984262,0.0453772
842,0.98426,0.0455368
843,0.984258,0.0457351
844,0.984257,0.04582
845,0.984255,0.0459608
846,0.984252,0.0461803
847,0.984251,0.0462849
848,0.984249,0.0464161
849,0.984246,0.0466214
850,0.984243,0.0468583
851,0.984242,0.0469832
852,0.984239,0.0471765
853,0.984237,0.0473277
854,0.984236,0.0474641
855,0.984232,0.0477501
856,0.984231,0.047867
857,0.984229,0.0479909
858,0.984227,0.0481287
859,0.984226,0.0482704
860,0.984224,0.0483696
861,0.984221,0.0486187
862,0.984218,0.0488287
