Iteration,rel. Discrepancy,rel. Norm,rel. Error
429,0.518017,5.94084,5.97522
430,0.517913,5.94203,5.97638
431,0.517808,5.94321,5.97754
432,0.517704,5.9444,5.9787
433,0.517599,5.94558,5.97986
434,0.517495,5.94677,5.98102
435,0.517391,5.94795,5.98218
436,0.517286,5.94914,5.98334
437,0.517182,5.95033,5.9845
438,0.517078,5.95151,5.98567
439,0.516974,5.9527,5.98683
440,0.51687,5.95389,5.98799
441,0.516766,5.95508,5.98916
442,0.516662,5.95627,5.99032
443,0.516558,5.95746,5.99148
444,0.516455,5.95865,5.99265
445,0.516351,5.95984,5.99382
446,0.516247,5.96104,5.99498
447,0.516143,5.96223,5.99615
448,0.51604,5.96342,5.99732
449,0.515936,5.96462,5.99849
450,0.515833,5.96581,5.99966
451,0.515729,5.96701,6.00083
452,0.515626,5.96821,6.002
453,0.515523,5.9694,6.00317
454,0.515419,5.9706,6.00434
455,0.515316,5.9718,6.00552
456,0.515213,5.973,6.00669
457,0.515109,5.9742,6.00786
458,0.515006,5.97541,6.00904
459,0.514903,5.97661,6.01022
460,0.5148,5.97781,6.0114
461,0.514697,5.97902,6.01257
462,0.514594,5.98022,6.01375
463,0.514491,5.98143,6.01493
464,0.514388,5.98264,6.01612
465,0.514285,5.98385,6.0173
466,0.514182,5.98506,6.01848
467,0.514079,5.98627,6.01967
468,0.513976,5.98748,6.02085
469,0.513873,5.98869,6.02204
470,0.51377,5.98991,6.02322
471,0.513667,5.99112,6.02441
472,0.513564,5.99234,6.0256
473,0.513462,5.99355,6.02679
474,0.513359,5.99477,6.02798
475,0.513256,5.99599,6.02917
476,0.513153,5.99721,6.03037
477,0.51305,5.99843,6.03156
478,0.512948,5.99966,6.03276
479,0.512845,6.00088,6.03395
480,0.512742,6.0021,6.03515
481,0.512639,6.00333,6.03635
482,0.512537,6.00456,6.03755
483,0.512434,6.00578,6.03875
484,0.512331,6.00701,6.03995
485,0.512228,6.00824,6.04115
486,0.512126,6.00947,6.04236
487,0.512023,6.0107,6.04356
488,0.51192,6.01194,6.04477
489,0.511817,6.01317,6.04597
490,0.511714,6.01441,6.04718
491,0.511612,6.01564,6.04839
492,0.511509,6.01688,6.0496
493,0.511406,6.01812,6.05081
494,0.511303,6.01936,6.05202
495,0.5112,6.0206,6.05324
496,0.511097,6.02184,6.05445
497,0.510995,6.02309,6.05567
498,0.510892,6.02433,6.05688
499,0.510789,6.02558,6.0581
500,0.510686,6.02682,6.05932
501,0.510583,6.02807,6.06054
502,0.51048,6.02932,6.06176
503,0.510376,6.03057,6.06298
504,0.510273,6.03182,6.0642
505,0.51017,6.03307,6.06543
506,0.510067,6.03433,6.06665
507,0.509964,6.03558,6.06788
508,0.50986,6.03684,6.06911
509,0.509757,6.0381,6.07034
510,0.509654,6.03935,6.07157
511,0.50955,6.04061,6.0728
512,0.509447,6.04187,6.07403
513,0.509343,6.04313,6.07526
514,0.50924,6.0444,6.07649
515,0.509136,6.04566,6.07773
516,0.509033,6.04692,6.07897
517,0.508929,6.04819,6.0802
518,0.508825,6.04946,6.08144
519,0.508721,6.05073,6.08268
520,0.508617,6.05199,6.08392
521,0.508513,6.05326,6.08516
522,0.508409,6.05454,6.0864
523,0.508305,6.05581,6.08765
524,0.508201,6.05708,6.08889
525,0.508097,6.05836,6.09014
526,0.507992,6.05963,6.09138
527,0.507888,6.06091,6.09263
528,0.507783,6.06219,6.09388
529,0.507679,6.06346,6.09513
530,0.507574,6.06474,6.09638
531,0.507469,6.06602,6.09763
532,0.507364,6.06731,6.09888
533,0.507259,6.06859,6.10013
534,0.507154,6.06987,6.10139
535,0.507049,6.07116,6.10264
536,0.506944,6.07244,6.1039
537,0.506839,6.07373,6.10516
538,0.506733,6.07502,6.10642
539,0.506627,6.07631,6.10768
540,0.506522,6.0776,6.10894
541,0.506416,6.07889,6.1102
542,0.50631,6.08018,6.11146
543,0.506204,6.08147,6.11272
544,0.506098,6.08277,6.11399
545,0.505992,6.08406,6.11525
546,0.505885,6.08536,6.11652
547,0.505779,6.08665,6.11778
548,0.505672,6.08795,6.11905
549,0.505566,6.08925,6.12032
550,0.505459,6.09055,6.12159
551,0.505352,6.09185,6.12286
552,0.505245,6.09315,6.12413
553,0.505137,6.09445,6.1254
554,0.50503,6.09575,6.12667
555,0.504922,6.09706,6.12795
556,0.504815,6.09836,6.12922
557,0.504707,6.09967,6.1305
558,0.504599,6.10097,6.13177
559,0.504491,6.10228,6.13305
560,0.504383,6.10359,6.13433
561,0.504274,6.1049,6.1356
562,0.504166,6.10621,6.13688
563,0.504057,6.10752,6.13816
564,0.503948,6.10883,6.13944
565,0.503839,6.11014,6.14072
566,0.50373,6.11145,6.14201
567,0.50362,6.11276,6.14329
568,0.503511,6.11408,6.14457
569,0.503401,6.11539,6.14586
570,0.503291,6.11671,6.14714
571,0.503181,6.11802,6.14843
572,0.503071,6.11934,6.14971
573,0.50296,6.12066,6.151
574,0.502849,6.12198,6.15229
575,0.502739,6.12329,6.15357
576,0.502628,6.12461,6.15486
577,0.502516,6.12593,6.15615
578,0.502405,6.12725,6.15744
579,0.502293,6.12858,6.15873
580,0.502181,6.1299,6.16002
581,0.502069,6.13122,6.16131
582,0.501957,6.13254,6.16261
583,0.501845,6.13387,6.1639
584,0.501732,6.13519,6.16519
585,0.501619,6.13652,6.16649
586,0.501506,6.13784,6.16778
587,0.501393,6.13917,6.16907
588,0.50128,6.14049,6.17037
589,0.501166,6.14182,6.17166
590,0.501052,6.14315,6.17296
591,0.500938,6.14447,6.17426
592,0.500823,6.1458,6.17555
593,0.500709,6.14713,6.17685
594,0.500594,6.14846,6.17815
595,0.500479,6.14979,6.17944
596,0.500363,6.15112,6.18074
597,0.500248,6.15244,6.18204
598,0.500132,6.15377,6.18334
599,0.500016,6.1551,6.18464
600,0.4999,6.15644,6.18594
601,0.499783,6.15777,6.18724
602,0.499667,6.1591,6.18854
603,0.499549,6.16043,6.18984
604,0.499432,6.16176,6.19114
605,0.499315,6.16309,6.19244
606,0.499197,6.16442,6.19374
607,0.499079,6.16576,6.19504
608,0.49896,6.16709,6.19634
609,0.498842,6.16842,6.19764
610,0.498723,6.16975,6.19894
611,0.498604,6.17109,6.20024
612,0.498484,6.17242,6.20154
613,0.498365,6.17375,6.20284
614,0.498245,6.17508,6.20414
615,0.498125,6.17642,6.20545
616,0.498004,6.17775,6.20675
617,0.497883,6.17908,6.20805
618,0.497762,6.18042,6.20935
619,0.497641,6.18175,6.21065
620,0.497519,6.18308,6.21195
621,0.497397,6.18442,6.21325
622,0.497275,6.18575,6.21455
623,0.497152,6.18708,6.21585
624,0.497029,6.18841,6.21715
625,0.496906,6.18975,6.21846
626,0.496783,6.19108,6.21976
627,0.496659,6.19241,6.22106
628,0.496535,6.19374,6.22236
629,0.496411,6.19507,6.22366
630,0.496286,6.1964,6.22496
631,0.496161,6.19774,6.22625
632,0.496036,6.19907,6.22755
633,0.49591,6.2004,6.22885
634,0.495784,6.20173,6.23015
