Iteration,rel. Discrepancy,Norm
356,0.993767,0.0129575
357,0.993765,0.0130018
358,0.993764,0.0130488
359,0.993763,0.0131038
360,0.993761,0.0131513
361,0.99376,0.0131769
362,0.993759,0.0132196
363,0.993758,0.0132528
364,0.993757,0.013294
365,0.993756,0.0133257
366,0.993755,0.0133615
367,0.993754,0.0133995
368,0.993753,0.0134485
369,0.993752,0.0134986
370,0.993751,0.0135339
371,0.99375,0.0135609
372,0.993748,0.0136209
373,0.993747,0.0136552
374,0.993747,0.013684
375,0.993746,0.0137192
376,0.993744,0.0137727
377,0.993743,0.0137974
378,0.993742,0.0138481
379,0.993741,0.0138791
380,0.993741,0.0139026
381,0.99374,0.0139397
382,0.993738,0.0139875
383,0.993737,0.0140313
384,0.993736,0.014077
385,0.993735,0.0141038
386,0.993734,0.0141356
387,0.993733,0.0141666
388,0.993732,0.0142158
389,0.993731,0.014259
390,0.99373,0.0142807
391,0.993729,0.0143338
392,0.993728,0.014383
393,0.993727,0.0144199
394,0.993726,0.0144454
395,0.993725,0.014478
396,0.993724,0.0145174
397,0.993723,0.0145494
398,0.993723,0.0145724
399,0.993721,0.0146158
400,0.99372,0.0146678
401,0.99372,0.0146888
402,0.993719,0.0147197
403,0.993718,0.0147571
404,0.993717,0.0147747
405,0.993716,0.0148173
406,0.993715,0.0148506
407,0.993715,0.0148805
408,0.993714,0.014907
409,0.993713,0.0149378
410,0.993712,0.014979
411,0.993712,0.0149981
412,0.993711,0.0150374
413,0.99371,0.0150798
414,0.993709,0.0151135
415,0.993708,0.0151335
416,0.993707,0.0151818
417,0.993706,0.0152285
418,0.993705,0.0152549
419,0.993704,0.0152872
420,0.993704,0.0153139
421,0.993703,0.0153457
422,0.993702,0.0153832
423,0.993701,0.0154263
424,0.9937,0.0154819
425,0.993698,0.0155303
426,0.993698,0.0155534
427,0.993697,0.0155874
428,0.993696,0.0156285
429,0.993696,0.0156527
430,0.993694,0.0157045
431,0.993693,0.0157505
432,0.993692,0.0157992
433,0.993691,0.0158382
434,0.993689,0.015913
435,0.993688,0.0159639
436,0.993688,0.0159902
437,0.993687,0.0160302
438,0.993685,0.016091
439,0.993684,0.0161238
440,0.993683,0.0161787
441,0.993682,0.0162441
442,0.993681,0.0162727
443,0.99368,0.0163332
444,0.993678,0.0163958
445,0.993677,0.0164356
446,0.993676,0.01648
447,0.993675,0.0165443
448,0.993673,0.0166074
449,0.993672,0.0166665
450,0.993671,0.0167205
451,0.993669,0.0167781
452,0.993668,0.0168373
453,0.993667,0.0168675
454,0.993665,0.016953
455,0.993665,0.0169917
456,0.993663,0.0170551
457,0.993662,0.0170991
458,0.993661,0.0171669
459,0.993659,0.0172431
460,0.993658,0.017278
461,0.993657,0.0173397
462,0.993656,0.0174016
463,0.993655,0.0174335
464,0.993653,0.0174964
465,0.993652,0.0175719
466,0.993651,0.0176305
467,0.99365,0.0176782
468,0.993648,0.0177331
469,0.993647,0.0177861
470,0.993646,0.0178261
471,0.993645,0.0178837
472,0.993644,0.017952
473,0.993642,0.0180196
474,0.993641,0.0180725
475,0.99364,0.0181397
476,0.993638,0.0182208
477,0.993637,0.0182581
478,0.993636,0.0183275
479,0.993634,0.0183944
480,0.993634,0.0184296
481,0.993633,0.0184878
482,0.993631,0.0185675
483,0.993629,0.0186341
484,0.993628,0.0186839
485,0.993627,0.0187285
486,0.993626,0.0187845
487,0.993625,0.0188244
488,0.993624,0.0189133
489,0.993622,0.0189711
490,0.993622,0.0190128
491,0.993621,0.0190564
492,0.993619,0.0191243
493,0.993618,0.0191656
494,0.993617,0.0192318
495,0.993615,0.019313
496,0.993614,0.0193794
497,0.993613,0.0194091
498,0.993612,0.0194794
499,0.993611,0.0195434
500,0.99361,0.0195849
501,0.993608,0.0196584
502,0.993607,0.0197342
503,0.993606,0.0197808
504,0.993605,0.0198229
505,0.993603,0.0198939
506,0.993602,0.0199762
507,0.993601,0.0200071
508,0.9936,0.0200647
509,0.993599,0.0201064
510,0.993598,0.0201752
511,0.993596,0.0202577
512,0.993595,0.0203359
513,0.993593,0.0204026
514,0.993592,0.0204625
515,0.993591,0.0205147
516,0.99359,0.0205776
517,0.993589,0.0206229
518,0.993587,0.0206974
519,0.993586,0.0207632
520,0.993585,0.0208079
521,0.993584,0.020862
522,0.993583,0.0209398
523,0.993582,0.0209858
524,0.993581,0.0210306
525,0.993579,0.021111
526,0.993578,0.0211914
527,0.993576,0.0212738
528,0.993575,0.0213063
529,0.993574,0.0213916
530,0.993573,0.0214261
531,0.993572,0.02149
532,0.993571,0.0215425
533,0.99357,0.0215902
534,0.993569,0.0216502
535,0.993567,0.0217416
536,0.993566,0.0218144
537,0.993565,0.0218657
538,0.993564,0.0219208
539,0.993562,0.0220071
540,0.993561,0.0220766
541,0.99356,0.0221186
542,0.993558,0.0222146
543,0.993557,0.0222679
544,0.993556,0.0223075
545,0.993555,0.0223731
546,0.993554,0.0224372
547,0.993553,0.0225019
548,0.993551,0.022593
549,0.993549,0.0226731
550,0.993548,0.0227476
551,0.993547,0.0227899
552,0.993546,0.0228758
553,0.993545,0.0229203
554,0.993543,0.0229934
555,0.993542,0.0230923
556,0.99354,0.0231639
557,0.993539,0.023214
558,0.993538,0.023264
559,0.993537,0.0233594
560,0.993536,0.0234012
561,0.993535,0.0234473
562,0.993534,0.0235048
563,0.993533,0.0235465
564,0.993532,0.0236293
565,0.99353,0.0237468
566,0.993528,0.0238329
567,0.993528,0.0238688
568,0.993526,0.0239343
569,0.993525,0.024021
570,0.993524,0.0240631
571,0.993523,0.0241367
572,0.993521,0.0242251
573,0.99352,0.0242778
574,0.993519,0.0243506
575,0.993518,0.0244105
576,0.993517,0.0244546
577,0.993515,0.0245378
578,0.993514,0.0246061
579,0.993512,0.0247426
580,0.993511,0.0248028
581,0.99351,0.024849
582,0.993508,0.0249391
583,0.993507,0.0250067
584,0.993506,0.0250621
585,0.993505,0.0251509
586,0.993504,0.025196
587,0.993502,0.0252665
588,0.9935,0.0253797
589,0.993499,0.0254682
590,0.993498,0.0255428
591,0.993497,0.0255845
592,0.993496,0.0256539
593,0.993494,0.0257465
594,0.993493,0.0257903
595,0.993491,0.0258997
596,0.99349,0.0260042
597,0.993489,0.0260412
598,0.993488,0.0261085
599,0.993487,0.0261572
600,0.993486,0.0262108
601,0.993484,0.0262976
602,0.993483,0.0263764
603,0.993482,0.0264511
604,0.993481,0.0265133
605,0.99348,0.0265723
606,0.993478,0.0266486
607,0.993478,0.0266866
608,0.993476,0.026772
609,0.993475,0.026866
610,0.993473,0.0269358
611,0.993472,0.0270094
612,0.993471,0.0270734
613,0.993469,0.0271688
614,0.993469,0.0272036
615,0.993467,0.027306
616,0.993466,0.0273678
617,0.993465,0.0274213
618,0.993463,0.0275243
619,0.993462,0.0276194
620,0.993461,0.027667
621,0.993459,0.0277425
622,0.993458,0.0278037
623,0.993457,0.027887
624,0.993456,0.0279476
625,0.993455,0.0280208
626,0.993453,0.028112
627,0.993452,0.0281605
628,0.993451,0.0282262
629,0.99345,0.028299
630,0.993449,0.0283557
631,0.993447,0.028466
632,0.993445,0.0285926
633,0.993444,0.0286784
634,0.993442,0.0287717
635,0.993441,0.0288209
636,0.99344,0.0289007
637,0.993439,0.0289644
638,0.993437,0.0290543
639,0.993436,0.029141
640,0.993435,0.0292144
641,0.993434,0.0292666
642,0.993432,0.0293736
643,0.99343,0.0294685
644,0.993429,0.0295262
645,0.993428,0.0296405
646,0.993426,0.0297387
647,0.993425,0.0298165
648,0.993423,0.0299011
649,0.993422,0.0300009
650,0.99342,0.0301021
651,0.993419,0.0301721
652,0.993417,0.0302694
653,0.993415,0.030406
654,0.993414,0.0304451
655,0.993413,0.0305452
656,0.993411,0.0306774
657,0.99341,0.0307355
658,0.993408,0.0308134
659,0.993407,0.0309057
660,0.993406,0.0309619
661,0.993405,0.031034
662,0.993404,0.0311099
663,0.993402,0.0312358
664,0.993401,0.0312921
665,0.9934,0.0313443
666,0.993398,0.031449
667,0.993397,0.0315027
668,0.993396,0.0315794
669,0.993394,0.0316863
670,0.993393,0.0317571
671,0.993392,0.031859
672,0.99339,0.031957
673,0.993388,0.03207
674,0.993387,0.0321291
675,0.993386,0.0322006
676,0.993384,0.0323154
677,0.993383,0.0324072
678,0.993382,0.0324699
679,0.99338,0.0325607
680,0.993379,0.0326418
681,0.993378,0.0327054
682,0.993376,0.0328123
683,0.993376,0.0328513
684,0.993374,0.0329679
685,0.993372,0.0330775
686,0.993371,0.0331753
687,0.993369,0.0332757
688,0.993368,0.0333237
689,0.993367,0.0334182
690,0.993366,0.0334938
691,0.993365,0.0335526
692,0.993363,0.0336492
693,0.993362,0.0337082
694,0.993361,0.033811
695,0.993359,0.0339269
696,0.993356,0.0340693
697,0.993355,0.0341701
698,0.993354,0.0342188
699,0.993353,0.0343202
700,0.993351,0.0344252
701,0.99335,0.0344851
702,0.993348,0.0346257
703,0.993346,0.0347243
704,0.993346,0.0347674
705,0.993344,0.0348869
706,0.993342,0.0349774
707,0.993341,0.0350495
708,0.99334,0.0351528
709,0.993338,0.0352807
710,0.993336,0.035409
711,0.993335,0.0354714
712,0.993333,0.0355609
713,0.993332,0.0356615
714,0.993331,0.0357174
715,0.993329,0.0358443
716,0.993328,0.0359317
717,0.993326,0.0360353
718,0.993324,0.0361746
719,0.993321,0.0363219
720,0.993319,0.0364854
721,0.993318,0.0365431
722,0.993316,0.0366666
723,0.993315,0.0367319
724,0.993313,0.036838
725,0.993312,0.0369305
726,0.99331,0.0370733
727,0.993309,0.0371562
728,0.993307,0.0372308
729,0.993305,0.0373963
730,0.993304,0.0374627
731,0.993302,0.0375902
732,0.993299,0.0377554
733,0.993298,0.0378255
734,0.993297,0.0379123
735,0.993294,0.0380847
736,0.993292,0.0382282
737,0.99329,0.0383492
738,0.993289,0.0384202
739,0.993287,0.0385811
740,0.993284,0.0387436
741,0.993283,0.0388245
742,0.993281,0.0389687
743,0.993279,0.0391194
744,0.993277,0.0392084
745,0.993275,0.0393794
746,0.993273,0.0395043
747,0.993272,0.0395898
748,0.99327,0.0397175
749,0.993267,0.0398748
750,0.993265,0.0400203
751,0.993263,0.0401388
752,0.993262,0.040255
753,0.99326,0.0403618
754,0.993258,0.04047
755,0.993257,0.0405818
756,0.993255,0.0407077
757,0.993253,0.0407942
758,0.99325,0.0409968
759,0.993249,0.0411069
760,0.993246,0.0412855
761,0.993244,0.0413985
762,0.993243,0.0415073
763,0.993241,0.0416041
764,0.993239,0.0417665
765,0.993238,0.0418498
766,0.993234,0.0420785
767,0.993233,0.0421795
768,0.99323,0.0423366
769,0.993228,0.0425178
770,0.993225,0.0426837
771,0.993224,0.0427765
772,0.993222,0.0429348
773,0.993218,0.0431476
774,0.993217,0.0432681
775,0.993215,0.0433776
776,0.993213,0.0435003
777,0.993211,0.0436702
778,0.99321,0.0437443
779,0.993207,0.0438992
780,0.993206,0.0439885
781,0.993204,0.0441008
782,0.993202,0.0442642
783,0.993199,0.0444431
784,0.993197,0.0445979
785,0.993194,0.0447787
786,0.993193,0.0448841
787,0.993191,0.04502
788,0.993189,0.0451392
789,0.993187,0.0452491
790,0.993185,0.0454358
791,0.993183,0.0455454
792,0.99318,0.0457652
793,0.993178,0.0459143
794,0.993174,0.0461548
795,0.993172,0.0463244
796,0.99317,0.0464237
797,0.993167,0.0466095
798,0.993165,0.0467778
799,0.993163,0.0468884
800,0.993161,0.047053
801,0.993159,0.0471605
802,0.993157,0.0473001
803,0.993155,0.0474619
804,0.993152,0.0476498
805,0.99315,0.0477947
806,0.993148,0.04792
807,0.993145,0.0481499
808,0.993142,0.0483462
809,0.99314,0.0484742
810,0.993137,0.0486982
811,0.993135,0.0488718
812,0.993133,0.0489889
813,0.993131,0.0491219
814,0.993129,0.049257
815,0.993127,0.049415
816,0.993123,0.0496653
817,0.993119,0.0499342
818,0.993116,0.0501516
819,0.993113,0.0503463
820,0.993111,0.0505025
821,0.993109,0.0506546
822,0.993106,0.0508261
823,0.993104,0.0510316
824,0.9931,0.0512753
825,0.993098,0.0514224
826,0.993095,0.051605
827,0.993091,0.0518909
828,0.993089,0.0520716
829,0.993087,0.0521719
830,0.993085,0.0523446
831,0.99308,0.052702
832,0.993077,0.0528794
833,0.993075,0.0530197
834,0.993072,0.0532434
835,0.99307,0.0533798
836,0.993067,0.0535642
837,0.993065,0.0537677
